,adjetivo,sentiment
6412,daltónico,-1
6413,daltónicos,-1
6414,danada,-1
6415,danadas,-1
6416,danado,-1
6417,danados,-1
6418,danificada,-1
6419,danificadas,-1
6420,danificado,-1
6421,danificados,-1
6422,danosa,-1
6423,danosas,-1
6424,danoso,-1
6425,danosos,-1
6426,dardejante,0
6427,dardejante,0
6428,dardejantes,0
6429,dardejantes,0
6430,darwinista,0
6431,darwinista,0
6432,darwinistas,0
6433,darwinistas,0
6434,deambulante,-1
6435,deambulante,-1
6436,deambulantes,-1
6437,deambulantes,-1
6438,debandada,-1
6439,debandadas,-1
6440,debandado,-1
6441,debandados,-1
6442,debatida,-1
6443,debatidas,-1
6444,debatido,-1
6445,debatidos,-1
6446,débeis,-1
6447,débeis,-1
6448,débil,-1
6449,débil,-1
6450,debilitada,-1
6451,debilitadas,-1
6452,debilitado,-1
6453,debilitados,-1
6454,debochada,-1
6455,debochadas,-1
6456,debochado,-1
6457,debochados,-1
6458,decadente,-1
6459,decadente,-1
6460,decadentes,-1
6461,decadentes,-1
6462,decadentista,-1
6463,decadentista,-1
6464,decadentistas,-1
6465,decadentistas,-1
6466,decaída,-1
6467,decaídas,-1
6468,decaído,-1
6469,decaídos,-1
6470,decantada,-1
6471,decantadas,-1
6472,decantado,-1
6473,decantados,-1
6474,decente,1
6475,decente,1
6476,decentes,1
6477,decentes,1
6478,decepada,-1
6479,decepadas,-1
6480,decepado,-1
6481,decepados,-1
6482,decepcionada,-1
6483,decepcionadas,-1
6484,decepcionado,-1
6485,decepcionados,-1
6486,decepcionante,-1
6487,decepcionante,-1
6488,decepcionantes,-1
6489,decepcionantes,-1
6490,decidida,1
6491,decididas,1
6492,decidido,1
6493,decididos,1
6494,decisiva,0
6495,decisivas,0
6496,decisivo,0
6497,decisivos,0
6498,declarada,0
6499,declaradas,0
6500,declarado,0
6501,declarados,0
6502,decorada,-1
6503,decoradas,-1
6504,decorado,-1
6505,decorados,-1
6506,decorosa,1
6507,decorosas,1
6508,decoroso,1
6509,decorosos,1
6510,decrépita,-1
6511,decrépitas,-1
6512,decrépito,-1
6513,decrépitos,-1
6514,dedicada,1
6515,dedicadas,1
6516,dedicado,1
6517,dedicados,1
6518,deduzida,0
6519,deduzidas,0
6520,deduzido,0
6521,deduzidos,0
6522,defeituosa,-1
6523,defeituosas,-1
6524,defeituoso,-1
6525,defeituosos,-1
6526,defensor,1
6527,defensora,1
6528,defensoras,1
6529,defensores,1
6530,deferente,1
6531,deferente,1
6532,deferentes,1
6533,deferentes,1
6534,deferida,1
6535,deferidas,1
6536,deferido,1
6537,deferidos,1
6538,defesa,-1
6539,defesas,-1
6540,defeso,-1
6541,defesos,-1
6542,defessa,-1
6543,defessas,-1
6544,defesso,-1
6545,defessos,-1
6546,deficiente,-1
6547,deficiente,-1
6548,deficientes,-1
6549,deficientes,-1
6550,definhada,-1
6551,definhadas,-1
6552,definhado,-1
6553,definhados,-1
6554,definida,0
6555,definidas,0
6556,definido,0
6557,definidos,0
6558,deformada,-1
6559,deformadas,-1
6560,deformado,-1
6561,deformados,-1
6562,defunta,-1
6563,defuntas,-1
6564,defunto,-1
6565,defuntos,-1
6566,degenerada,-1
6567,degeneradas,-1
6568,degenerado,-1
6569,degenerados,-1
6570,degradada,-1
6571,degradadas,-1
6572,degradado,-1
6573,degradados,-1
6574,degradante,-1
6575,degradante,-1
6576,degradantes,-1
6577,degradantes,-1
6578,degredada,-1
6579,degredadas,-1
6580,degredado,-1
6581,degredados,-1
6582,deicida,-1
6583,deicida,-1
6584,deicidas,-1
6585,deicidas,-1
6586,deísta,0
6587,deísta,0
6588,deístas,0
6589,deístas,0
6590,deitada,-1
6591,deitadas,-1
6592,deitado,-1
6593,deitados,-1
6594,deixada,0
6595,deixadas,0
6596,deixado,0
6597,deixados,0
6598,delambida,-1
6599,delambidas,-1
6600,delambido,-1
6601,delambidos,-1
6602,delegada,-1
6603,delegadas,-1
6604,delegado,-1
6605,delegados,-1
6606,deleitada,-1
6607,deleitadas,-1
6608,deleitado,-1
6609,deleitados,-1
6610,deleitosa,1
6611,deleitosas,1
6612,deleitoso,1
6613,deleitosos,1
6614,deletéria,-1
6615,deletérias,-1
6616,deletério,-1
6617,deletérios,-1
6618,delgada,0
6619,delgadas,0
6620,delgado,0
6621,delgados,0
6622,deliberada,1
6623,deliberadas,1
6624,deliberado,1
6625,deliberados,1
6626,delicada,1
6627,delicadas,1
6628,delicado,1
6629,delicados,1
6630,deliciada,-1
6631,deliciadas,-1
6632,deliciado,-1
6633,deliciados,-1
6634,deliciosa,1
6635,deliciosas,1
6636,delicioso,1
6637,deliciosos,1
6638,delimitada,-1
6639,delimitadas,-1
6640,delimitado,-1
6641,delimitados,-1
6642,delineada,-1
6643,delineadas,-1
6644,delineado,-1
6645,delineados,-1
6646,delinquente,-1
6647,delinquente,-1
6648,delinquentes,-1
6649,delinquentes,-1
6650,delirante,-1
6651,delirante,-1
6652,delirantes,-1
6653,delirantes,-1
6654,delituosa,-1
6655,delituosas,-1
6656,delituoso,-1
6657,delituosos,-1
6658,demagoga,-1
6659,demagogas,-1
6660,demagógica,-1
6661,demagógicas,-1
6662,demagógico,-1
6663,demagógicos,-1
6664,demagogo,-1
6665,demagogos,-1
6666,demarcada,-1
6667,demarcadas,-1
6668,demarcado,-1
6669,demarcados,-1
6670,demente,-1
6671,demente,-1
6672,dementes,-1
6673,dementes,-1
6674,demérita,-1
6675,deméritas,-1
6676,demérito,-1
6677,deméritos,-1
6678,demitida,-1
6679,demitidas,-1
6680,demitido,-1
6681,demitidos,-1
6682,democrata,0
6683,democrata,0
6684,democrata-cristã,0
6685,democrata-cristão,0
6686,democratas,0
6687,democratas,0
6688,democratas-cristãos,0
6689,democratas-cristãs,0
6690,democrática,1
6691,democráticas,1
6692,democrático,1
6693,democráticos,1
6694,démodé,-1
6695,démodé,-1
6696,démodés,-1
6697,démodés,-1
6698,demolidor,-1
6699,demolidora,-1
6700,demolidoras,-1
6701,demolidores,-1
6702,demoníaca,-1
6703,demoníacas,-1
6704,demoníaco,-1
6705,demoníacos,-1
6706,demonstrativa,1
6707,demonstrativas,1
6708,demonstrativo,1
6709,demonstrativos,1
6710,demorada,-1
6711,demoradas,-1
6712,demorado,-1
6713,demorados,-1
6714,denegrida,-1
6715,denegridas,-1
6716,denegrido,-1
6717,denegridos,-1
6718,dengosa,-1
6719,dengosas,-1
6720,dengoso,-1
6721,dengosos,-1
6722,denodada,1
6723,denodadas,1
6724,denodado,1
6725,denodados,1
6726,denominada,1
6727,denominadas,1
6728,denominado,1
6729,denominados,1
6730,densa,-1
6731,densas,-1
6732,denso,-1
6733,densos,-1
6734,depauperada,-1
6735,depauperadas,-1
6736,depauperado,-1
6737,depauperados,-1
6738,depenada,-1
6739,depenadas,-1
6740,depenado,-1
6741,depenados,-1
6742,dependente,-1
6743,dependente,-1
6744,dependentes,-1
6745,dependentes,-1
6746,dependurada,-1
6747,dependuradas,-1
6748,dependurado,-1
6749,dependurados,-1
6750,depilada,0
6751,depiladas,0
6752,depilado,0
6753,depilados,0
6754,deploráveis,-1
6755,deploráveis,-1
6756,deplorável,-1
6757,deplorável,-1
6758,deportada,-1
6759,deportadas,-1
6760,deportado,-1
6761,deportados,-1
6762,deposta,-1
6763,depostas,-1
6764,deposto,-1
6765,depostos,-1
6766,depravada,-1
6767,depravadas,-1
6768,depravado,-1
6769,depravador,-1
6770,depravadora,-1
6771,depravadoras,-1
6772,depravadores,-1
6773,depravados,-1
6774,depreciada,-1
6775,depreciadas,-1
6776,depreciado,-1
6777,depreciados,-1
6778,depreciativa,-1
6779,depreciativas,-1
6780,depreciativo,-1
6781,depreciativos,-1
6782,depressiva,-1
6783,depressivas,-1
6784,depressivo,-1
6785,depressivos,-1
6786,depressor,-1
6787,depressora,-1
6788,depressoras,-1
6789,depressores,-1
6790,deprimente,-1
6791,deprimente,-1
6792,deprimentes,-1
6793,deprimentes,-1
6794,deprimida,-1
6795,deprimidas,-1
6796,deprimido,-1
6797,deprimidos,-1
6798,depurada,0
6799,depuradas,0
6800,depurado,0
6801,depurados,0
6802,deputada,0
6803,deputadas,0
6804,deputado,0
6805,deputados,0
6806,derivada,-1
6807,derivadas,-1
6808,derivado,-1
6809,derivados,-1
6810,derramada,-1
6811,derramadas,-1
6812,derramado,-1
6813,derramados,-1
6814,derreada,-1
6815,derreadas,-1
6816,derreado,-1
6817,derreados,-1
6818,derretida,-1
6819,derretidas,-1
6820,derretido,-1
6821,derretidos,-1
6822,derrotada,-1
6823,derrotadas,-1
6824,derrotado,-1
6825,derrotados,-1
